Job Title,Job Company,Job Location,Salary Estimate,Company Rating,Company Rating Numbers,Company Size,Company Founded,Company Type,Company Industry,Company Sector,Company Revenue
Senior Software Engineer,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer II,"Vibrant Emotional Health
2.9","New York, NY",$85K (Employer est.),"2.9
★★★★★",25,201 to 500 Employees,,Nonprofit Organization,Social Assistance,Non-Profit,$10 to $25 million (USD)
Software Engineer,"Wework
3.6","New York, NY",$100K - $172K (Glassdoor est.),"3.6
★★★★★",408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable
Senior React Software Engineer remote,"Liberty Personnel Services
4.4","New York, NY",$180K - $265K (Employer est.),"4.4
★★★★★",0,1 to 50 Employees,2003,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD)
Lead Software Engineer (Java - BackEnd),"Career Developers
5.0","New York, NY",$200K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,,Company - Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD)
Senior Software Engineer,"Underdog.io
5.0","New York, NY",$134K - $203K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Sr. Java Developer,"DMR Associates, LLC
5.0","New York, NY",$150K - $300K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,,Company - Private,,,Unknown / Non-Applicable
Front End Developer,"Underdog.io
5.0","New York, NY",$88K - $192K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
"Engineering Manager, Web & Mobile",Oscar Health,"New York, NY",$106K - $224K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Senior Software Engineer, Developer Productivity",Oscar Health,"New York, NY",$103K - $192K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Software Engineer, Communications Platform","Datalot
3.4","Brooklyn, NY",$53K - $128K (Glassdoor est.),"3.4
★★★★★",10,201 to 500 Employees,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD)
"Software Engineer, Web & Mobile",Oscar Health,"New York, NY",$95K - $194K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Software Engineer, Product","Asana
4.9","New York, NY",$107K - $200K (Glassdoor est.),"4.9
★★★★★",172,501 to 1000 Employees,2008,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
"Manager, Software Engineering","Comcast
3.8","New York, NY",$117K - $206K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Senior Staff Engineer: Platform Engineering,Oscar Health,"New York, NY",$121K - $205K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Manager, Application Development(Mobile) - 100% Remote","HealthFirst
3.5","New York, NY",$66K - $142K (Glassdoor est.),"3.8
★★★★★",127,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable
Backend Software Developer,"Nexamp
4.5","New York, NY",$64K - $140K (Glassdoor est.),"4.5
★★★★★",26,51 to 200 Employees,2007,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$50 to $100 million (USD)
Software Development Engineer - SCOT,"Amazon.com Services LLC
3.7","New York, NY",$93K - $173K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
2022 Software Engineer,"Bloomberg
4.1","New York, NY",$98K - $211K (Glassdoor est.),"4.1
★★★★★",1850,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
Lead Software Engineer,"Reaktor
4.7","New York, NY",$120K - $150K (Employer est.),"4.7
★★★★★",4,501 to 1000 Employees,2000,Company - Private,IT Services,Information Technology,$50 to $100 million (USD)
Full Stack Software Engineer (remote),"Indeed
4.3","New York, NY",$171K - $247K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Sr Software Engineer,"Comcast
3.8","New York, NY",$104K - $190K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Front End Software Engineer - Enterprise Analytics,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Staff Software Engineer - Kafka,"Indeed
4.3","New York, NY",$207K - $301K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Sr. Backend Engineer,Prestige Staffing,"New York, NY",$125K - $185K (Employer est.),-1,0,,,,,,
Web Developer,Triller,"New York, NY",$70K - $100K (Employer est.),-1,0,,,,,,
Software Engineer,"Prudential
3.8","Newark, NJ",$85K - $145K (Glassdoor est.),"3.8
★★★★★",456,10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Senior Software Engineer,"Indeed
4.3","New York, NY",$132K - $192K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Senior Software Engineer,FIA Tech,"New York, NY",$130K (Employer est.),-1,0,,,,,,
Software Engineer,"Wework
3.6","New York, NY",$100K - $172K (Glassdoor est.),"3.6
★★★★★",408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable
Software Engineer II,"Vibrant Emotional Health
2.9","New York, NY",$85K (Employer est.),"2.9
★★★★★",25,201 to 500 Employees,,Nonprofit Organization,Social Assistance,Non-Profit,$10 to $25 million (USD)
Senior React Software Engineer remote,"Liberty Personnel Services
4.4","New York, NY",$180K - $265K (Employer est.),"4.4
★★★★★",0,1 to 50 Employees,2003,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD)
Principal Software Engineer - Jobseeker Profile,"Indeed
4.3","New York, NY",$188K - $272K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
"Senior Software Engineer, Developer Productivity",Oscar Health,"New York, NY",$103K - $192K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Engineering Manager, Web & Mobile",Oscar Health,"New York, NY",$106K - $224K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Software Engineer, Communications Platform","Datalot
3.4","Brooklyn, NY",$53K - $128K (Glassdoor est.),"3.4
★★★★★",10,201 to 500 Employees,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD)
"Software Engineer, Product","Asana
4.9","New York, NY",$107K - $200K (Glassdoor est.),"4.9
★★★★★",172,501 to 1000 Employees,2008,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
"Software Engineer, Web & Mobile",Oscar Health,"New York, NY",$95K - $194K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Manager, Software Engineering","Comcast
3.8","New York, NY",$117K - $206K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Backend Software Developer,"Nexamp
4.5","New York, NY",$64K - $140K (Glassdoor est.),"4.5
★★★★★",26,51 to 200 Employees,2007,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$50 to $100 million (USD)
"Manager, Application Development(Mobile) - 100% Remote","HealthFirst
3.5","New York, NY",$66K - $142K (Glassdoor est.),"3.5
★★★★★",348,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable
Senior Staff Engineer: Platform Engineering,Oscar Health,"New York, NY",$121K - $205K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
Sr. Backend Engineer,Prestige Staffing,"New York, NY",$125K - $185K (Employer est.),-1,0,,,,,,
Lead Software Engineer,"Reaktor
4.7","New York, NY",$120K - $150K (Employer est.),"4.7
★★★★★",4,501 to 1000 Employees,2000,Company - Private,IT Services,Information Technology,$50 to $100 million (USD)
2022 Software Engineer,"Bloomberg
4.1","New York, NY",$98K - $211K (Glassdoor est.),"4.1
★★★★★",1850,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
Sr Software Engineer,"Comcast
3.8","New York, NY",$104K - $190K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Full Stack Software Engineer (remote),"Indeed
4.3","New York, NY",$171K - $247K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Staff Software Engineer - Kafka,"Indeed
4.3","New York, NY",$207K - $301K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Front End Software Engineer - Enterprise Analytics,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer,"Prudential
3.8","Newark, NJ",$85K - $145K (Glassdoor est.),"3.8
★★★★★",456,10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Web Developer,Triller,"New York, NY",$70K - $100K (Employer est.),-1,0,,,,,,
Senior Software Engineer,"Indeed
4.3","New York, NY",$132K - $192K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer,"Wework
3.6","New York, NY",$100K - $172K (Glassdoor est.),"3.6
★★★★★",408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable
Senior Software Engineer,FIA Tech,"New York, NY",$130K (Employer est.),-1,0,,,,,,
Software Engineer II,"Vibrant Emotional Health
2.9","New York, NY",$85K (Employer est.),"2.9
★★★★★",25,201 to 500 Employees,,Nonprofit Organization,Social Assistance,Non-Profit,$10 to $25 million (USD)
Principal Software Engineer - Jobseeker Profile,"Indeed
4.3","New York, NY",$188K - $272K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Lead Software Engineer (Java - BackEnd),"Career Developers
5.0","New York, NY",$200K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,,Company - Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD)
Senior React Software Engineer remote,"Liberty Personnel Services
4.4","New York, NY",$180K - $265K (Employer est.),"4.4
★★★★★",0,1 to 50 Employees,2003,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD)
Sr. Java Developer,"DMR Associates, LLC
5.0","New York, NY",$150K - $300K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,,Company - Private,,,Unknown / Non-Applicable
"Senior Software Engineer, Developer Productivity",Oscar Health,"New York, NY",$103K - $192K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Engineering Manager, Web & Mobile",Oscar Health,"New York, NY",$106K - $224K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Software Engineer, Communications Platform","Datalot
3.4","Brooklyn, NY",$53K - $128K (Glassdoor est.),"3.4
★★★★★",10,201 to 500 Employees,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD)
"Software Engineer, Product","Asana
4.9","New York, NY",$107K - $200K (Glassdoor est.),"4.9
★★★★★",172,501 to 1000 Employees,2008,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
"Manager, Application Development(Mobile) - 100% Remote","HealthFirst
3.5","New York, NY",$66K - $142K (Glassdoor est.),"3.9
★★★★★",57,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable
"Software Engineer, Web & Mobile",Oscar Health,"New York, NY",$95K - $194K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
Backend Software Developer,"Nexamp
4.5","New York, NY",$64K - $140K (Glassdoor est.),"4.5
★★★★★",26,51 to 200 Employees,2007,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$50 to $100 million (USD)
Senior Staff Engineer: Platform Engineering,Oscar Health,"New York, NY",$121K - $205K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
Lead Software Engineer,"Reaktor
4.7","New York, NY",$120K - $150K (Employer est.),"4.7
★★★★★",4,501 to 1000 Employees,2000,Company - Private,IT Services,Information Technology,$50 to $100 million (USD)
Sr. Backend Engineer,Prestige Staffing,"New York, NY",$125K - $185K (Employer est.),-1,0,,,,,,
2022 Software Engineer,"Bloomberg
4.1","New York, NY",$98K - $211K (Glassdoor est.),"4.1
★★★★★",1850,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
Sr Software Engineer,"Comcast
3.8","New York, NY",$104K - $190K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Full Stack Software Engineer (remote),"Indeed
4.3","New York, NY",$171K - $247K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer,"Prudential
3.8","Newark, NJ",$85K - $145K (Glassdoor est.),"3.8
★★★★★",456,10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Staff Software Engineer - Kafka,"Indeed
4.3","New York, NY",$207K - $301K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
